Date,Close/Last,Volume,Open,High,Low
6/13/2022,106.88,"36,756,200.00",107.45,109.22,106.59
6/10/2022,111.43,"31,349,740.00",112.78,113.50,110.86
6/9/2022,114.92,"23,141,600.00",116.34,118.35,114.87
6/8/2022,117.24,"22,544,260.00",116.88,118.65,116.70
6/7/2022,117.23,"26,413,540.00",115.65,117.75,115.13
6/6/2022,117.01,"23,786,720.00",116.74,119.40,116.53
6/3/2022,114.56,"24,952,080.00",115.99,116.36,113.67
6/2/2022,117.75,"27,495,400.00",114.19,117.90,113.31
6/1/2022,114.14,"28,629,280.00",114.93,117.40,113.55
5/31/2022,114.04,"51,301,920.00",113.08,116.43,112.57
5/27/2022,112.80,"29,924,420.00",109.79,112.87,109.55
5/26/2022,108.30,"30,287,480.00",106.05,108.96,105.49
5/25/2022,105.84,"37,899,340.00",105.14,106.54,104.21
5/24/2022,105.93,"60,386,380.00",106.38,106.40,102.21
5/23/2022,111.67,"31,558,220.00",110.10,112.01,109.15
5/20/2022,109.31,"37,586,020.00",112.09,112.55,106.37
5/19/2022,110.75,"29,191,740.00",111.84,113.59,110.47
5/18/2022,112.40,"27,982,760.00",115.24,115.70,112.14
5/17/2022,116.70,"21,576,080.00",117.23,117.23,115.34
5/16/2022,114.79,"23,282,380.00",115.38,116.61,114.34
5/13/2022,116.52,"29,737,560.00",114.85,118.09,114.00
5/12/2022,113.16,"41,464,880.00",111.94,114.86,110.11
5/11/2022,113.96,"36,501,640.00",113.71,116.67,113.65
5/10/2022,114.58,"31,157,780.00",116.04,116.69,113.38
5/9/2022,113.08,"34,520,960.00",113.30,115.56,112.55
5/6/2022,115.66,"35,309,480.00",115.52,117.50,114.14
5/5/2022,116.75,"43,089,040.00",120.22,121.23,115.18
5/4/2022,122.58,"33,231,460.00",118.00,123.14,115.74
5/3/2022,118.13,"21,215,740.00",116.77,119.30,116.63
5/2/2022,117.16,"30,279,640.00",113.91,117.34,113.40
4/29/2022,114.97,"33,693,100.00",117.58,118.96,114.69
4/28/2022,119.41,"36,790,940.00",117.12,120.44,115.14
4/27/2022,115.02,"62,238,120.00",114.37,117.50,113.12
